Time,Source,Destination,Protocol,Length,Info
57.377592,151.101.1.194,192.168.1.9,TCP,1450,443  >  51902 [ACK] Seq=76301 Ack=4399 Win=137 Len=1384 TSval=2400057723 TSecr=1074050328 [TCP segment of a reassembled PDU]
57.377593,151.101.1.194,192.168.1.9,TLSv1.2,86,Application Data
57.377639,192.168.1.9,151.101.1.194,TCP,66,51902  >  443 [ACK] Seq=4399 Ack=77685 Win=2004 Len=0 TSval=1074050354 TSecr=2400057723
57.37764,192.168.1.9,151.101.1.194,TCP,66,51902  >  443 [ACK] Seq=4399 Ack=77705 Win=2004 Len=0 TSval=1074050354 TSecr=2400057723
57.377718,192.168.1.9,151.101.1.194,TCP,66,[TCP Window Update] 51902  >  443 [ACK] Seq=4399 Ack=77705 Win=2048 Len=0 TSval=1074050354 TSecr=2400057723
57.377906,151.101.1.194,192.168.1.9,TCP,1450,443  >  51902 [ACK] Seq=77705 Ack=4399 Win=137 Len=1384 TSval=2400057723 TSecr=1074050328 [TCP segment of a reassembled PDU]
57.37791,151.101.1.194,192.168.1.9,TCP,1450,443  >  51902 [ACK] Seq=79089 Ack=4399 Win=137 Len=1384 TSval=2400057723 TSecr=1074050328 [TCP segment of a reassembled PDU]
57.377966,192.168.1.9,151.101.1.194,TCP,66,51902  >  443 [ACK] Seq=4399 Ack=80473 Win=2004 Len=0 TSval=1074050354 TSecr=2400057723
57.377999,192.168.1.9,151.101.1.194,TCP,66,[TCP Window Update] 51902  >  443 [ACK] Seq=4399 Ack=80473 Win=2048 Len=0 TSval=1074050354 TSecr=2400057723
57.378139,151.101.1.194,192.168.1.9,TLSv1.2,86,Application Data
57.378187,192.168.1.9,151.101.1.194,TCP,66,51902  >  443 [ACK] Seq=4399 Ack=80493 Win=2047 Len=0 TSval=1074050355 TSecr=2400057723
57.378241,151.101.1.194,192.168.1.9,TCP,1450,443  >  51902 [ACK] Seq=80493 Ack=4399 Win=137 Len=1384 TSval=2400057723 TSecr=1074050328 [TCP segment of a reassembled PDU]
57.378243,151.101.1.194,192.168.1.9,TCP,1450,443  >  51902 [ACK] Seq=81877 Ack=4399 Win=137 Len=1384 TSval=2400057723 TSecr=1074050328 [TCP segment of a reassembled PDU]
57.378244,151.101.1.194,192.168.1.9,TLSv1.2,86,Application Data
57.378277,192.168.1.9,151.101.1.194,TCP,66,51902  >  443 [ACK] Seq=4399 Ack=83261 Win=2004 Len=0 TSval=1074050355 TSecr=2400057723
57.378277,192.168.1.9,151.101.1.194,TCP,66,51902  >  443 [ACK] Seq=4399 Ack=83281 Win=2004 Len=0 TSval=1074050355 TSecr=2400057723
57.378372,192.168.1.9,151.101.1.194,TCP,66,[TCP Window Update] 51902  >  443 [ACK] Seq=4399 Ack=83281 Win=2048 Len=0 TSval=1074050355 TSecr=2400057723
57.378401,151.101.1.194,192.168.1.9,TCP,1450,443  >  51902 [ACK] Seq=83281 Ack=4399 Win=137 Len=1384 TSval=2400057723 TSecr=1074050328 [TCP segment of a reassembled PDU]
57.378707,151.101.1.194,192.168.1.9,TCP,1450,443  >  51902 [ACK] Seq=84665 Ack=4399 Win=137 Len=1384 TSval=2400057723 TSecr=1074050328 [TCP segment of a reassembled PDU]
57.378709,151.101.1.194,192.168.1.9,TLSv1.2,86,Application Data
57.378709,151.101.1.194,192.168.1.9,TLSv1.2,612,Application Data
57.378742,192.168.1.9,151.101.1.194,TCP,66,51902  >  443 [ACK] Seq=4399 Ack=86049 Win=2026 Len=0 TSval=1074050355 TSecr=2400057723
57.378743,192.168.1.9,151.101.1.194,TCP,66,51902  >  443 [ACK] Seq=4399 Ack=86069 Win=2026 Len=0 TSval=1074050355 TSecr=2400057723
57.378743,192.168.1.9,151.101.1.194,TCP,66,51902  >  443 [ACK] Seq=4399 Ack=86615 Win=2017 Len=0 TSval=1074050355 TSecr=2400057723
57.380399,104.254.149.100,192.168.1.9,TCP,66,443  >  53410 [ACK] Seq=4477 Ack=29371 Win=91136 Len=0 TSval=4273030471 TSecr=1074050312
57.380402,104.254.149.100,192.168.1.9,TCP,66,443  >  53410 [ACK] Seq=4477 Ack=32267 Win=97280 Len=0 TSval=4273030471 TSecr=1074050312
57.380407,104.254.149.100,192.168.1.9,TCP,66,443  >  53410 [ACK] Seq=4477 Ack=35163 Win=102912 Len=0 TSval=4273030471 TSecr=1074050312
57.385826,104.254.149.100,192.168.1.9,TCP,66,443  >  53410 [ACK] Seq=4477 Ack=38059 Win=108032 Len=0 TSval=4273030473 TSecr=1074050312
57.386317,104.254.149.100,192.168.1.9,TLSv1.2,932,Application Data
57.386357,192.168.1.9,104.254.149.100,TCP,66,53410  >  443 [ACK] Seq=39133 Ack=5343 Win=130176 Len=0 TSval=1074050362 TSecr=4273030473
57.407548,192.168.1.9,52.52.143.227,TLSv1.2,761,Application Data
57.411279,192.168.1.9,209.204.225.172,TCP,78,53462  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1074050385 TSecr=0 SACK_PERM=1
57.417024,192.168.1.9,198.23.90.60,TCP,78,53464  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1074050390 TSecr=0 SACK_PERM=1
57.442685,192.168.1.9,104.244.36.20,TCP,78,53466  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1074050415 TSecr=0 SACK_PERM=1
57.449685,52.52.143.227,192.168.1.9,TLSv1.2,440,Application Data
57.449757,192.168.1.9,52.52.143.227,TCP,66,52511  >  443 [ACK] Seq=4227 Ack=2264 Win=2042 Len=0 TSval=1074050422 TSecr=4262862692
57.450941,198.23.90.60,192.168.1.9,TCP,74,"443  >  53464 [SYN, ACK] Seq=0 Ack=1 Win=21720 Len=0 MSS=1460 SACK_PERM=1 TSval=2551609395 TSecr=1074050390 WS=4096"
57.451002,192.168.1.9,198.23.90.60,TCP,66,53464  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=1074050423 TSecr=2551609395
57.451181,192.168.1.9,198.23.90.60,TLSv1.2,583,Client Hello
57.459033,209.204.225.172,192.168.1.9,TCP,74,"443  >  53462 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=2722445000 TSecr=1074050385 WS=128"
57.459104,192.168.1.9,209.204.225.172,TCP,66,53462  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=1074050430 TSecr=2722445000
57.459749,192.168.1.9,209.204.225.172,TLSv1.2,583,Client Hello
57.490763,198.23.90.60,192.168.1.9,TCP,66,443  >  53464 [ACK] Seq=1 Ack=518 Win=24576 Len=0 TSval=2551609433 TSecr=1074050423
57.492141,198.23.90.60,192.168.1.9,TLSv1.2,1514,Server Hello
57.492146,198.23.90.60,192.168.1.9,TLSv1.2,1514,Certificate [TCP segment of a reassembled PDU]
57.492147,198.23.90.60,192.168.1.9,TLSv1.2,152,"Server Key Exchange, Server Hello Done"
57.492225,192.168.1.9,198.23.90.60,TCP,66,53464  >  443 [ACK] Seq=518 Ack=2897 Win=128832 Len=0 TSval=1074050462 TSecr=2551609436
57.492225,192.168.1.9,198.23.90.60,TCP,66,53464  >  443 [ACK] Seq=518 Ack=2983 Win=128768 Len=0 TSval=1074050462 TSecr=2551609436
57.496756,192.168.1.9,198.23.90.60,TLSv1.2,224,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
57.504119,209.204.225.172,192.168.1.9,TCP,66,443  >  53462 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=2722445045 TSecr=1074050430
57.510213,209.204.225.172,192.168.1.9,TLSv1.2,1514,Server Hello
57.510218,209.204.225.172,192.168.1.9,TCP,1514,443  >  53462 [ACK] Seq=1449 Ack=518 Win=15616 Len=1448 TSval=2722445050 TSecr=1074050430 [TCP segment of a reassembled PDU]
57.51022,209.204.225.172,192.168.1.9,TCP,1514,443  >  53462 [ACK] Seq=2897 Ack=518 Win=15616 Len=1448 TSval=2722445050 TSecr=1074050430 [TCP segment of a reassembled PDU]
57.510221,209.204.225.172,192.168.1.9,TLSv1.2,1365,"Certificate, Server Key Exchange, Server Hello Done"
57.510302,192.168.1.9,209.204.225.172,TCP,66,53462  >  443 [ACK] Seq=518 Ack=2897 Win=128832 Len=0 TSval=1074050479 TSecr=2722445050
57.510302,192.168.1.9,209.204.225.172,TCP,66,53462  >  443 [ACK] Seq=518 Ack=5644 Win=126080 Len=0 TSval=1074050479 TSecr=2722445050
57.510376,192.168.1.9,209.204.225.172,TCP,66,[TCP Window Update] 53462  >  443 [ACK] Seq=518 Ack=5644 Win=130688 Len=0 TSval=1074050479 TSecr=2722445050
57.511429,192.168.1.9,209.204.225.172,TLSv1.2,192,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
57.536261,198.23.90.60,192.168.1.9,TLSv1.2,117,"Change Cipher Spec, Encrypted Handshake Message"
57.536385,192.168.1.9,198.23.90.60,TCP,66,53464  >  443 [ACK] Seq=676 Ack=3034 Win=131008 Len=0 TSval=1074050504 TSecr=2551609480
57.538113,104.244.36.20,192.168.1.9,TCP,74,"443  >  53466 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=1643614924 TSecr=1074050415 WS=512"
57.538179,192.168.1.9,104.244.36.20,TCP,66,53466  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=1074050505 TSecr=1643614924
57.538428,192.168.1.9,104.244.36.20,TLSv1.2,583,Client Hello
57.542211,192.168.1.9,198.23.90.60,TLSv1.2,1163,Application Data
57.55208,209.204.225.172,192.168.1.9,TLSv1.2,340,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
57.552165,192.168.1.9,209.204.225.172,TCP,66,53462  >  443 [ACK] Seq=644 Ack=5918 Win=130752 Len=0 TSval=1074050517 TSecr=2722445093
57.559904,192.168.1.9,209.204.225.172,TCP,1514,53462  >  443 [ACK] Seq=644 Ack=5918 Win=131072 Len=1448 TSval=1074050524 TSecr=2722445093 [TCP segment of a reassembled PDU]
57.559905,192.168.1.9,209.204.225.172,TLSv1.2,1299,Application Data
57.578877,198.23.90.60,192.168.1.9,TCP,1514,443  >  53464 [ACK] Seq=3034 Ack=1773 Win=28672 Len=1448 TSval=2551609522 TSecr=1074050508 [TCP segment of a reassembled PDU]
57.578883,198.23.90.60,192.168.1.9,TLSv1.2,786,Application Data
57.578885,198.23.90.60,192.168.1.9,TLSv1.2,115,Application Data
57.579007,192.168.1.9,198.23.90.60,TCP,66,53464  >  443 [ACK] Seq=1773 Ack=5202 Win=128896 Len=0 TSval=1074050543 TSecr=2551609522
57.579008,192.168.1.9,198.23.90.60,TCP,66,53464  >  443 [ACK] Seq=1773 Ack=5251 Win=128832 Len=0 TSval=1074050543 TSecr=2551609522
57.602062,209.204.225.172,192.168.1.9,TCP,66,443  >  53462 [ACK] Seq=5918 Ack=3325 Win=21376 Len=0 TSval=2722445143 TSecr=1074050524
57.610657,192.168.1.9,198.23.90.62,TCP,78,53468  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1074050572 TSecr=0 SACK_PERM=1
57.616131,192.168.1.9,99.86.129.107,TLSv1.2,1187,Application Data
57.617323,209.204.225.172,192.168.1.9,TCP,1514,443  >  53462 [ACK] Seq=5918 Ack=3325 Win=21376 Len=1448 TSval=2722445155 TSecr=1074050524 [TCP segment of a reassembled PDU]
57.617325,209.204.225.172,192.168.1.9,TLSv1.2,1215,"Application Data, Application Data, Application Data, Application Data, Application Data"
57.617371,192.168.1.9,209.204.225.172,TCP,66,53462  >  443 [ACK] Seq=3325 Ack=8515 Win=128448 Len=0 TSval=1074050578 TSecr=2722445155
57.61986,192.168.1.9,172.217.14.195,UDP,164,63233  >  443 Len=122
57.637097,104.244.36.20,192.168.1.9,TCP,66,443  >  53466 [ACK] Seq=1 Ack=518 Win=30208 Len=0 TSval=1643615024 TSecr=1074050505
57.638063,104.244.36.20,192.168.1.9,TLSv1.2,1514,Server Hello
57.638065,104.244.36.20,192.168.1.9,TCP,1514,443  >  53466 [ACK] Seq=1449 Ack=518 Win=30208 Len=1448 TSval=1643615024 TSecr=1074050505 [TCP segment of a reassembled PDU]
57.638066,104.244.36.20,192.168.1.9,TCP,1266,"443  >  53466 [PSH, ACK] Seq=2897 Ack=518 Win=30208 Len=1200 TSval=1643615024 TSecr=1074050505 [TCP segment of a reassembled PDU]"
57.638067,104.244.36.20,192.168.1.9,TLSv1.2,1195,"Certificate, Server Key Exchange, Server Hello Done"
57.638111,192.168.1.9,104.244.36.20,TCP,66,53466  >  443 [ACK] Seq=518 Ack=2897 Win=128832 Len=0 TSval=1074050596 TSecr=1643615024
57.638111,192.168.1.9,104.244.36.20,TCP,66,53466  >  443 [ACK] Seq=518 Ack=4097 Win=127616 Len=0 TSval=1074050596 TSecr=1643615024
57.638111,192.168.1.9,104.244.36.20,TCP,66,53466  >  443 [ACK] Seq=518 Ack=5226 Win=126528 Len=0 TSval=1074050596 TSecr=1643615025
57.638158,192.168.1.9,104.244.36.20,TCP,66,[TCP Window Update] 53466  >  443 [ACK] Seq=518 Ack=5226 Win=130752 Len=0 TSval=1074050597 TSecr=1643615025
57.638651,192.168.1.9,104.244.36.20,TLSv1.2,159,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
57.644684,192.168.1.9,192.168.1.1,DNS,72,Standard query 0x727e A cm.adgrx.com
57.649289,172.217.14.195,192.168.1.9,UDP,158,443  >  63233 Len=116
57.649292,172.217.14.195,192.168.1.9,UDP,60,443  >  63233 Len=18
57.649541,192.168.1.9,172.217.14.195,UDP,70,63233  >  443 Len=28
57.651932,198.23.90.62,192.168.1.9,TCP,74,"443  >  53468 [SYN, ACK] Seq=0 Ack=1 Win=21720 Len=0 MSS=1460 SACK_PERM=1 TSval=2469141596 TSecr=1074050572 WS=4096"
57.651994,192.168.1.9,198.23.90.62,TCP,66,53468  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=1074050610 TSecr=2469141596
57.652175,192.168.1.9,198.23.90.62,TLSv1.2,583,Client Hello
57.66363,192.168.1.1,192.168.1.9,DNS,149,Standard query response 0x727e A cm.adgrx.com CNAME rtb.adgrx.com CNAME rtb.adgrx.com.tech.akadns.net A 72.251.232.230
57.665017,192.168.1.9,72.251.232.230,TCP,78,53470  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1074050622 TSecr=0 SACK_PERM=1
57.675625,192.168.1.9,99.86.129.107,TCP,1187,"[TCP Retransmission] 53313  >  443 [PSH, ACK] Seq=1186 Ack=15280 Win=131072 Len=1121 TSval=1074050632 TSecr=367636618"
57.684809,99.86.129.107,192.168.1.9,TCP,66,443  >  53313 [ACK] Seq=15280 Ack=2307 Win=34048 Len=0 TSval=367639982 TSecr=1074050577
57.685081,198.23.90.62,192.168.1.9,TCP,66,443  >  53468 [ACK] Seq=1 Ack=518 Win=24576 Len=0 TSval=2469141630 TSecr=1074050610
57.688262,198.23.90.62,192.168.1.9,TLSv1.2,1514,Server Hello
57.688269,198.23.90.62,192.168.1.9,TLSv1.2,1514,Certificate [TCP segment of a reassembled PDU]
57.688271,198.23.90.62,192.168.1.9,TLSv1.2,152,"Server Key Exchange, Server Hello Done"
57.688375,192.168.1.9,198.23.90.62,TCP,66,53468  >  443 [ACK] Seq=518 Ack=2897 Win=128832 Len=0 TSval=1074050644 TSecr=2469141632
57.688376,192.168.1.9,198.23.90.62,TCP,66,53468  >  443 [ACK] Seq=518 Ack=2983 Win=128768 Len=0 TSval=1074050644 TSecr=2469141632
57.693234,192.168.1.9,198.23.90.62,TLSv1.2,224,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
57.697114,99.86.129.107,192.168.1.9,TCP,78,[TCP Dup ACK 8101#1] 443  >  53313 [ACK] Seq=15280 Ack=2307 Win=34048 Len=0 TSval=367639983 TSecr=1074050632 SLE=1186 SRE=2307
57.699007,72.251.232.230,192.168.1.9,TCP,74,"443  >  53470 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2468108096 TSecr=1074050622 WS=128"
57.699096,192.168.1.9,72.251.232.230,TCP,66,53470  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=1074050652 TSecr=2468108096
57.699356,192.168.1.9,72.251.232.230,TLSv1.2,583,Client Hello
57.708464,99.86.129.107,192.168.1.9,TCP,1514,443  >  53313 [ACK] Seq=15280 Ack=2307 Win=34048 Len=1448 TSval=367639984 TSecr=1074050632 [TCP segment of a reassembled PDU]
57.708472,99.86.129.107,192.168.1.9,TCP,1514,443  >  53313 [ACK] Seq=16728 Ack=2307 Win=34048 Len=1448 TSval=367639984 TSecr=1074050632 [TCP segment of a reassembled PDU]
57.708474,99.86.129.107,192.168.1.9,TCP,1514,443  >  53313 [ACK] Seq=18176 Ack=2307 Win=34048 Len=1448 TSval=367639984 TSecr=1074050632 [TCP segment of a reassembled PDU]
57.708578,192.168.1.9,99.86.129.107,TCP,66,53313  >  443 [ACK] Seq=2307 Ack=18176 Win=128128 Len=0 TSval=1074050661 TSecr=367639984
57.708614,192.168.1.9,99.86.129.107,TCP,66,53313  >  443 [ACK] Seq=2307 Ack=19624 Win=131072 Len=0 TSval=1074050661 TSecr=367639984
57.708679,99.86.129.107,192.168.1.9,TCP,1514,443  >  53313 [ACK] Seq=19624 Ack=2307 Win=34048 Len=1448 TSval=367639984 TSecr=1074050632 [TCP segment of a reassembled PDU]
57.708682,99.86.129.107,192.168.1.9,TCP,1514,443  >  53313 [ACK] Seq=21072 Ack=2307 Win=34048 Len=1448 TSval=367639984 TSecr=1074050632 [TCP segment of a reassembled PDU]
57.708693,99.86.129.107,192.168.1.9,TCP,1514,443  >  53313 [ACK] Seq=22520 Ack=2307 Win=34048 Len=1448 TSval=367639984 TSecr=1074050632 [TCP segment of a reassembled PDU]
57.708695,99.86.129.107,192.168.1.9,TLSv1.2,1245,"Application Data, Application Data"
57.708776,192.168.1.9,99.86.129.107,TCP,66,53313  >  443 [ACK] Seq=2307 Ack=22520 Win=128128 Len=0 TSval=1074050661 TSecr=367639984
57.708776,192.168.1.9,99.86.129.107,TCP,66,53313  >  443 [ACK] Seq=2307 Ack=25147 Win=125504 Len=0 TSval=1074050661 TSecr=367639984
57.708806,192.168.1.9,99.86.129.107,TCP,66,[TCP Window Update] 53313  >  443 [ACK] Seq=2307 Ack=25147 Win=131008 Len=0 TSval=1074050661 TSecr=367639984
57.723382,192.168.1.9,169.60.125.155,TCP,78,53472  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1074050674 TSecr=0 SACK_PERM=1
57.727864,192.168.1.9,169.60.125.155,TCP,78,53474  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1074050678 TSecr=0 SACK_PERM=1
57.73078,198.23.90.62,192.168.1.9,TLSv1.2,117,"Change Cipher Spec, Encrypted Handshake Message"
57.730842,192.168.1.9,198.23.90.62,TCP,66,53468  >  443 [ACK] Seq=676 Ack=3034 Win=131008 Len=0 TSval=1074050681 TSecr=2469141675
57.731565,104.244.36.20,192.168.1.9,TLSv1.2,308,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
57.731615,192.168.1.9,104.244.36.20,TCP,66,53466  >  443 [ACK] Seq=611 Ack=5468 Win=130816 Len=0 TSval=1074050681 TSecr=1643615119
57.734338,192.168.1.9,198.23.90.62,TLSv1.2,1042,Application Data
57.736001,72.251.232.230,192.168.1.9,TCP,66,443  >  53470 [ACK] Seq=1 Ack=518 Win=64768 Len=0 TSval=2468108133 TSecr=1074050652
57.73815,192.168.1.9,104.244.36.20,TCP,1514,53466  >  443 [ACK] Seq=611 Ack=5468 Win=131072 Len=1448 TSval=1074050686 TSecr=1643615119 [TCP segment of a reassembled PDU]
57.73815,192.168.1.9,104.244.36.20,TLSv1.2,175,Application Data
57.739263,72.251.232.230,192.168.1.9,TLSv1.2,1514,Server Hello
57.739266,72.251.232.230,192.168.1.9,TCP,1514,443  >  53470 [ACK] Seq=1449 Ack=518 Win=64768 Len=1448 TSval=2468108135 TSecr=1074050652 [TCP segment of a reassembled PDU]
57.739266,72.251.232.230,192.168.1.9,TCP,1514,443  >  53470 [ACK] Seq=2897 Ack=518 Win=64768 Len=1448 TSval=2468108135 TSecr=1074050652 [TCP segment of a reassembled PDU]
57.739267,72.251.232.230,192.168.1.9,TCP,1514,443  >  53470 [ACK] Seq=4345 Ack=518 Win=64768 Len=1448 TSval=2468108135 TSecr=1074050652 [TCP segment of a reassembled PDU]
57.739301,192.168.1.9,72.251.232.230,TCP,66,53470  >  443 [ACK] Seq=518 Ack=2897 Win=128832 Len=0 TSval=1074050688 TSecr=2468108135
57.739302,192.168.1.9,72.251.232.230,TCP,66,53470  >  443 [ACK] Seq=518 Ack=5793 Win=125952 Len=0 TSval=1074050688 TSecr=2468108135
57.73934,192.168.1.9,72.251.232.230,TCP,66,[TCP Window Update] 53470  >  443 [ACK] Seq=518 Ack=5793 Win=131072 Len=0 TSval=1074050688 TSecr=2468108135
57.7396,72.251.232.230,192.168.1.9,TLSv1.2,461,"Certificate, Server Key Exchange, Server Hello Done"
57.739618,192.168.1.9,72.251.232.230,TCP,66,53470  >  443 [ACK] Seq=518 Ack=6188 Win=130624 Len=0 TSval=1074050688 TSecr=2468108135
57.740292,192.168.1.9,72.251.232.230,TLSv1.2,192,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
57.770376,198.23.90.62,192.168.1.9,TCP,1514,443  >  53468 [ACK] Seq=3034 Ack=1652 Win=28672 Len=1448 TSval=2469141714 TSecr=1074050683 [TCP segment of a reassembled PDU]
57.770381,198.23.90.62,192.168.1.9,TCP,1514,443  >  53468 [ACK] Seq=4482 Ack=1652 Win=28672 Len=1448 TSval=2469141714 TSecr=1074050683 [TCP segment of a reassembled PDU]
57.770383,198.23.90.62,192.168.1.9,TCP,1514,443  >  53468 [ACK] Seq=5930 Ack=1652 Win=28672 Len=1448 TSval=2469141714 TSecr=1074050683 [TCP segment of a reassembled PDU]
57.770475,192.168.1.9,198.23.90.62,TCP,66,53468  >  443 [ACK] Seq=1652 Ack=5930 Win=128128 Len=0 TSval=1074050719 TSecr=2469141714
57.770543,192.168.1.9,198.23.90.62,TCP,66,53468  >  443 [ACK] Seq=1652 Ack=7378 Win=131072 Len=0 TSval=1074050719 TSecr=2469141714
57.771894,198.23.90.62,192.168.1.9,TCP,1514,443  >  53468 [ACK] Seq=7378 Ack=1652 Win=28672 Len=1448 TSval=2469141714 TSecr=1074050683 [TCP segment of a reassembled PDU]
57.771898,198.23.90.62,192.168.1.9,TCP,1522,443  >  53468 [ACK] Seq=8826 Ack=1652 Win=28672 Len=1448 TSval=2469141714 TSecr=1074050683 [TCP segment of a reassembled PDU]
57.7719,198.23.90.62,192.168.1.9,TCP,1514,443  >  53468 [ACK] Seq=10274 Ack=1652 Win=28672 Len=1448 TSval=2469141714 TSecr=1074050683 [TCP segment of a reassembled PDU]
57.771901,198.23.90.62,192.168.1.9,TCP,1514,443  >  53468 [ACK] Seq=11722 Ack=1652 Win=28672 Len=1448 TSval=2469141714 TSecr=1074050683 [TCP segment of a reassembled PDU]
57.771902,198.23.90.62,192.168.1.9,TCP,1514,443  >  53468 [ACK] Seq=13170 Ack=1652 Win=28672 Len=1448 TSval=2469141714 TSecr=1074050683 [TCP segment of a reassembled PDU]
57.771904,198.23.90.62,192.168.1.9,TCP,1514,443  >  53468 [ACK] Seq=14618 Ack=1652 Win=28672 Len=1448 TSval=2469141714 TSecr=1074050683 [TCP segment of a reassembled PDU]
57.771905,198.23.90.62,192.168.1.9,TCP,1514,443  >  53468 [ACK] Seq=16066 Ack=1652 Win=28672 Len=1448 TSval=2469141715 TSecr=1074050683 [TCP segment of a reassembled PDU]
57.771975,192.168.1.9,198.23.90.62,TCP,66,53468  >  443 [ACK] Seq=1652 Ack=10274 Win=128128 Len=0 TSval=1074050720 TSecr=2469141714
57.771975,192.168.1.9,198.23.90.62,TCP,66,53468  >  443 [ACK] Seq=1652 Ack=13170 Win=125248 Len=0 TSval=1074050720 TSecr=2469141714
57.772022,192.168.1.9,198.23.90.62,TCP,66,53468  >  443 [ACK] Seq=1652 Ack=16066 Win=122368 Len=0 TSval=1074050720 TSecr=2469141714
57.772023,192.168.1.9,198.23.90.62,TCP,66,53468  >  443 [ACK] Seq=1652 Ack=17514 Win=131072 Len=0 TSval=1074050720 TSecr=2469141715
57.776175,72.251.232.230,192.168.1.9,TCP,66,443  >  53470 [ACK] Seq=6188 Ack=644 Win=64768 Len=0 TSval=2468108174 TSecr=1074050688
57.777233,72.251.232.230,192.168.1.9,TLSv1.2,324,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
57.777309,192.168.1.9,72.251.232.230,TCP,66,53470  >  443 [ACK] Seq=644 Ack=6446 Win=130752 Len=0 TSval=1074050725 TSecr=2468108175
57.784053,192.168.1.9,72.251.232.230,TLSv1.2,756,Application Data
57.803455,198.23.90.62,192.168.1.9,TCP,1514,443  >  53468 [ACK] Seq=17514 Ack=1652 Win=28672 Len=1448 TSval=2469141747 TSecr=1074050719 [TCP segment of a reassembled PDU]
57.803462,198.23.90.62,192.168.1.9,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU]
57.803562,192.168.1.9,198.23.90.62,TCP,66,53468  >  443 [ACK] Seq=1652 Ack=20410 Win=128128 Len=0 TSval=1074050750 TSecr=2469141747
57.803668,198.23.90.62,192.168.1.9,TCP,1514,443  >  53468 [ACK] Seq=20410 Ack=1652 Win=28672 Len=1448 TSval=2469141747 TSecr=1074050720 [TCP segment of a reassembled PDU]
57.803672,198.23.90.62,192.168.1.9,TCP,1514,443  >  53468 [ACK] Seq=21858 Ack=1652 Win=28672 Len=1448 TSval=2469141747 TSecr=1074050720 [TCP segment of a reassembled PDU]
57.803674,198.23.90.62,192.168.1.9,TCP,1514,443  >  53468 [ACK] Seq=23306 Ack=1652 Win=28672 Len=1448 TSval=2469141747 TSecr=1074050720 [TCP segment of a reassembled PDU]
57.803676,198.23.90.62,192.168.1.9,TCP,1514,443  >  53468 [ACK] Seq=24754 Ack=1652 Win=28672 Len=1448 TSval=2469141747 TSecr=1074050720 [TCP segment of a reassembled PDU]
57.803678,198.23.90.62,192.168.1.9,TLSv1.2,1503,Application Data
57.803764,192.168.1.9,198.23.90.62,TCP,66,53468  >  443 [ACK] Seq=1652 Ack=23306 Win=127168 Len=0 TSval=1074050750 TSecr=2469141747
